"1454. Sci Bull (Beijing). 2025 Sep 15;70(17):2748-2752. doi: 
10.1016/j.scib.2025.06.029. Epub 2025 Jun 21.","Lipid droplet clearance inhibits esophageal cancer growth via metabolic 
reprogramming.","Pu Y(1), Wan Y(2), Fu Y(3), Li K(1), Chen Y(4), Wang Y(1), Li B(5), Li L(1), Qin 
Z(1), Xu J(5), Jiang D(4), Li Y(1), Yu G(6), Sun G(7), Lu B(8), Yang W(9), Ding 
C(10).","Author information:
(1)Clinical Research Center for Cell-based Immunotherapy of Shanghai Pudong 
Hospital, Fudan University Pudong Medical Center, State Key Laboratory of 
Genetics and Development of Complex Phenotypes, School of Life Sciences, Human 
Phenome Institute, Fudan University, Shanghai 200433, China.
(2)Clinical Research Center for Cell-based Immunotherapy of Shanghai Pudong 
Hospital, Fudan University Pudong Medical Center, State Key Laboratory of 
Genetics and Development of Complex Phenotypes, School of Life Sciences, Human 
Phenome Institute, Fudan University, Shanghai 200433, China; State Key 
Laboratory of Cell Differentiation and Regulation, Henan International Joint 
Laboratory of Pulmonary Fibrosis, Henan Center for Outstanding Overseas 
Scientists of Organ Fibrosis, Pingyuan Laboratory, College of Life Science, 
Henan Normal University, Xinxiang 453007, China.
(3)State Key Laboratory of Medical Neurobiology and MOE Frontiers Center for 
Brain Science, New Cornerstone Science Laboratory, School of Life Sciences, 
Huashan Hospital, Fudan University, Shanghai 200433, China.
(4)Colorectal Cancer Center, Department of Pathology, Zhongshan Hospital, Fudan 
University, Shanghai 200032, China.
(5)Departments of Thoracic Surgery and State Key Laboratory of Genetic 
Engineering, Fudan University Shanghai Cancer Center, Shanghai 200433, China.
(6)State Key Laboratory of Cell Differentiation and Regulation, Henan 
International Joint Laboratory of Pulmonary Fibrosis, Henan Center for 
Outstanding Overseas Scientists of Organ Fibrosis, Pingyuan Laboratory, College 
of Life Science, Henan Normal University, Xinxiang 453007, China. Electronic 
address: guoyingyu@htu.edu.cn.
(7)Department of Breast and Thyroid Surgery, People's Hospital of Xinjiang Uygur 
Autonomous Region, Urumqi 830011, China; Xinjiang Cancer Center/Key Laboratory 
of Oncology of Xinjiang Uyghur Autonomous Region, Urumqi 830011, China. 
Electronic address: sungang@xjmu.edu.cn.
(8)State Key Laboratory of Medical Neurobiology and MOE Frontiers Center for 
Brain Science, New Cornerstone Science Laboratory, School of Life Sciences, 
Huashan Hospital, Fudan University, Shanghai 200433, China. Electronic address: 
luboxun@fudan.edu.cn.
(9)Department of Pediatric Orthopedics, Xin Hua Hospital Affiliated to Shanghai 
Jiao Tong University, School of Medicine, Shanghai 200092, China. Electronic 
address: wjyang@sibcb.ac.cn.
(10)Clinical Research Center for Cell-based Immunotherapy of Shanghai Pudong 
Hospital, Fudan University Pudong Medical Center, State Key Laboratory of 
Genetics and Development of Complex Phenotypes, School of Life Sciences, Human 
Phenome Institute, Fudan University, Shanghai 200433, China; Departments of 
Cancer Research Institute, Affiliated Cancer Hospital of Xinjiang Medical 
University, Xinjiang Key Laboratory of Translational Biomedical Engineering, 
Urumqi 830000, China. Electronic address: chend@fudan.edu.cn.","DOI: 10.1016/j.scib.2025.06.029
PMID: 40619296"
"1640. bioRxiv [Preprint]. 2025 May 12:2025.05.07.652694. doi: 
10.1101/2025.05.07.652694.","Pln1 Mediates Lipid Droplet-Vacuole Tethering During Microlipophagy in 
Saccharomyces cerevisiae.","Rao MJ, Folger B, Reus J, Toulmay A, Li J, Zhang R, Prinz W, Goodman J, Wang F.","Lipid droplets (LDs) are dynamic organelles that undergo growth or degradation 
depending on the metabolic state of the cell. One form of LD degradation is 
autophagy-mediated, referred to as lipophagy. Here, we demonstrate that Pln1, a 
perilipin located on the surface of LDs in Saccharomyces cerevisiae , previously 
known for its role in LD biogenesis, is essential for lipophagy. Pln1 
facilitates the docking of cytosolic LDs to vacuoles, the lysosome-like 
organelles responsible for LD degradation, under various nutrient conditions. 
Molecular dissection of Pln1 revealed that the N-terminal PAT (Perilipin (PLN1), 
Adipophilin (PLN2), and TIP47 (PLN3)) domain and a hydrophobic region are 
critical for the localization and binding of LDs to vacuoles. Site-specific 
mutagenesis within the PAT domain identified a semi-hydrophobic LD Interacting 
Motif (LIM), which is vital for this interaction. Furthermore, an intrinsically 
disordered region (IDR) near the center of Pln1 is required for efficient 
LD-vacuole tethering. These findings support a model in which Pln1 bridges LDs 
and vacuoles by simultaneously interacting with both organelles. Notably, 
deleting PLN1 did not impair survival during prolonged nitrogen starvation and 
enhanced viability in autophagy-defective ( atg8 Δ) cells, suggesting that 
balancing Pln1-mediated LD biogenesis and lipophagy is crucial for yeast 
survival under starvation conditions.","DOI: 10.1101/2025.05.07.652694
PMCID: PMC12132376
PMID: 40463259"
1715. Plant Cell. 2025 Jun 4;37(6):koaf131. doi: 10.1093/plcell/koaf131.,"Supersize me: A seed-specific protein facilitates lipid droplet enlargement in 
Arabidopsis.",Howe V(1).,"Author information:
(1)Assistant Features Editor, The Plant Cell, American Society of Plant 
Biologists.","DOI: 10.1093/plcell/koaf131
PMCID: PMC12164742
PMID: 40397696"
"2102. ACS Appl Bio Mater. 2025 Apr 21;8(4):2985-3001. doi:
10.1021/acsabm.4c01817.  Epub 2025 Mar 7.","Twisted Molecular Core Conjugated Oxo-Ether as a Fluorescent Probe for 
Lipid-Droplets Bioimaging and Live Cancer Cell Discrimination.","Bhuin S, Chakraborty P, Yogeeswari P, Chakravarty M.","In quest of a new working design for a photostable lipid-droplets (LDs) 
bioimaging probe, we herein unveil and demonstrate a twisted 
donor(naphthalene)-π-acceptor(dicyano) architecture linked with oxo/thioether 
functionality, where the probes' emission, hydrophobicity, cytotoxicity, and 
cell permeability are altered by replacing the present chalcogen/s. In this 
class of molecules, an ""oxanthrene""-based compound, ""OXNCN"", was realized as the 
noncytotoxic and cell-permeable probe, displaying intense fluorescence in a 
nonpolar solvent, aggregates, and viscous medium. Time-dependent density 
functional theory (TD-DFT) investigations revealed that OXNCN holds a favorable 
extent of excited-state planarity to bring out considerable emission only in a 
nonpolar solvent, resulting in polarity-dependent emission. Outcomes of the 
concentration- and time-dependent colocalization investigations, cholesterol 
depletion/repletion studies, and oleic acid treatment-based experiments 
validated its LD specificity. Strong twisted intramolecular charge transfer 
(TICT) culminated in weak emission in the polar medium, which helped the probe 
reduce the cytoplasmic signal. Moreover, the results of time-dependent kinetic 
acquisitional photophysical studies, fluorescence recovery after photobleaching 
(FRAP), and intracellular emission investigations testified to the probe's 
photostability. Assiduous analysis and quantification of confocal laser scanning 
microscopy (CLSM) images by two-way analysis of variance (ANOVA), followed by 
Sidak's multiple comparison statistics, could provide insights into the probe's 
better performance in robust cancer cells (FaDu) than in normal ones (HEK-293). 
A precise discrimination between oral and normal cancer cells could be 
established by quantifying the deposited lipid droplets from the CLSM-captured 
cellular images and applying Student's t test with the quantified values.","DOI: 10.1021/acsabm.4c01817
PMID: 40053476 [Indexed for MEDLINE]"
"2296. J Opt Soc Am A Opt Image Sci Vis. 2024 Nov 1;41(11):C125-C136. doi: 
10.1364/JOSAA.528703.","Label-free long-term measurements of adipocyte differentiation from 
patient-driven fibroblasts and quantitative analyses of in situ lipid droplet 
generation.","Jeong EY, Kim HJ, Lee S, Park Y, Kim YM.","The visualization and tracking of adipocytes and their lipid droplets (LDs) 
during differentiation are pivotal in developmental biology and regenerative 
medicine studies. Traditional staining or labeling methods, however, pose 
significant challenges due to their labor-intensive sample preparation, 
potential disruption of intrinsic cellular physiology, and limited observation 
timeframe. This study introduces a novel method for long-term visualization and 
quantification of biophysical parameters of LDs in unlabeled adipocytes, 
utilizing the refractive index (RI) distributions of LDs and cells. We employ 
low-coherence holotomography (HT) to systematically investigate and 
quantitatively analyze the 42-day redifferentiation process of fat cells into 
adipocytes. This technique yields three-dimensional, high-resolution refractive 
tomograms of adipocytes, enabling precise segmentation of LDs based on their 
elevated RI values. Subsequent automated analysis quantifies the mean 
concentration, volume, projected area, and dry mass of individual LDs, revealing 
a gradual increase corresponding with adipocyte maturation. Our findings 
demonstrate that HT is a potent tool for non-invasively monitoring live 
adipocyte differentiation and analyzing LD accumulation. This study, therefore, 
offers valuable insights into adipogenesis and lipid research, establishing HT 
and image-based analysis as a promising approach in these fields.","DOI: 10.1364/JOSAA.528703
PMID: 39889084 [Indexed for MEDLINE]"
"2320. bioRxiv [Preprint]. 2025 Jan 13:2025.01.09.632210. doi: 
10.1101/2025.01.09.632210.",Glucocerebrosidase Deficiency Dysregulates Human Astrocyte Lipid Metabolism.,"Tahanis A, Nguyen T, Oji S, Martinez de Kraatz M, Jayasi J, Anderson M, Krencik 
R.","BACKGROUND: Deficiency in the lysosomal enzyme, glucocerebrosidase (GCase), 
caused by mutations in the GBA1 gene, is the most common genetic risk factor for 
Parkinson's disease (PD). However, the consequence of reduced enzyme activity 
within neural cell sub-types remains ambiguous. Thus, the purpose of this study 
was to define the effect of GCase deficiency specifically in human astrocytes 
and test their non-cell autonomous influence upon dopaminergic neurons in a 
midbrain organoid model of PD.
METHODS: Wild-type (GBA+/+), N370S mutant (GBA+/N370), and GBA1 knockout 
(GBA-/-) astrocytes were rapidly and directly induced from human pluripotent 
stem cells (hPSCs) via transcription factor-based differentiation. These 
astrocytes were extensively characterized for GCase-dependent phenotypes using 
immunocytochemistry, organoid coculture, enzymatic assays, lipid tracers, 
transcriptomics, and lipidomics.
RESULTS: hPSC lines were rapidly induced into astrocytes and enzymatic assays 
confirmed that GBA-/- astrocytes completely lacked GCase activity, while 
GBA+/N370 preserved partial activity. GBA-/-, but not GBA+/N370S, exhibited 
lysosomal alterations, with enlarged lysosomes and glucosylceramide (GlcCer) 
accumulation. GCase deficiency also exacerbated TNF-alpha-induced secretion of 
the inflammatory biomarker, CCL2. In midbrain organoids, GCase activity did not 
modulate the ability of astrocytes to support dopamine neuron production and 
survival. Lipidomics revealed a GBA-/--specific increase in sphingomyelin, and a 
decrease of triglycerides. Direct rescue of GCase activity with GBA1 mRNA 
treatment reduced GlcCer accumulation. Astrocytes exhibited a relatively high 
uptake and storage of fatty acid analogs as lipid droplets, in comparison to 
neurons, and this process was impaired in GBA-/- astrocytes. Lastly, GBA-/- 
astrocytes accumulate neuronal membrane-derived GlcCer. These findings highlight 
the critical role of astrocytic GCase in lipid metabolism and its neuronal 
influence.
CONCLUSION: GCase deficiency does not inhibit human astrocyte differentiation 
nor cause a non-cell autonomous neurotoxic effect upon dopaminergic neurons 
within midbrain organoids. However, it does elicit enhanced inflammatory 
reactivity, accumulation of GlcCer, and a distinct lipidomic profile, indicating 
impaired lipid metabolism in astrocytes that can dysregulate neuron-astrocyte 
intercellular signaling. Overall, these insights underscore dysfunctional 
astrocyte lipid metabolism as a high priority therapeutic target in Parkinson's 
disease and related neurodegenerative disorders.","DOI: 10.1101/2025.01.09.632210
PMCID: PMC11761431
PMID: 39868243"
"2365. Trends Cell Biol. 2026 Feb;36(2):175-176. doi: 10.1016/j.tcb.2024.12.012.
Epub  2025 Jan 20.","Regulation of lipid droplet dynamics and lipid homeostasis by hydroxysteroid 
dehydrogenase proteins: (Trends in Cell Biology, published online November 26, 
2024).","Liang B, Fu L, Liu P.","Erratum for
    Trends Cell Biol. 2025 Feb;35(2):153-165. doi: 10.1016/j.tcb.2024.10.010.","DOI: 10.1016/j.tcb.2024.12.012
PMID: 39837739"
2536. Protein Cell. 2025 Jul 19;16(7):609-614. doi: 10.1093/procel/pwae068.,"Preparation of fatty acid solutions for investigating lipid signaling, 
metabolism, and lipid droplets.","Zhang S(1)(2)(3)(4)(5), Zhang M(5)(6)(7), Xu S(5), Fu X(5), Liao Q(1)(2)(3)(4), 
Pan B(5), Cui L(5), Liu P(5)(7).","Author information:
(1)National Key Laboratory of Intelligent Tracking and Forecasting for 
Infectious Diseases, Beijing Ditan Hospital, Capital Medical University, Beijing 
100015, China.
(2)Beijing Key Laboratory of Emerging Infectious Diseases, Institute of 
Infectious Diseases, Beijing Ditan Hospital, Capital Medical University, Beijing 
100015, China.
(3)Beijing Institute of Infectious Diseases, Beijing 100015, China.
(4)National Center for Infectious Diseases, Beijing Ditan Hospital, Capital 
Medical University, Beijing 100015, China.
(5)Institute of Biophysics, Chinese Academy of Sciences, Beijing 100101, China.
(6)College of Life Science and Technology, Huazhong University of Science and 
Technology, Wuhan 430074, China.
(7)University of Chinese Academy of Sciences, Beijing 100049, China.","DOI: 10.1093/procel/pwae068
PMCID: PMC12275089
PMID: 39688815"
2564. Clin Lab. 2024 Dec 1;70(12). doi: 10.7754/Clin.Lab.2024.240719.,"3D Culture System for Human Adrenal Glands That Uses a Sequential Processing 
Medium to Facilitate Cortical-Medullary Cell Development.","Guo Y, Guo B, Huang Y, Ye Y, Chen H, Zhang L, Li M, Wang Y, Lv Y, Liao J, Chen 
Y, Long Y, Jiang J, Chen Z, Guo Y, Mo Z, Jiang Y.","BACKGROUND: The human adrenal gland is composed of the cortex and the medulla, 
which contain different function cells. The aim of this study was to build a 3D 
culture system for human adrenal glands.
METHODS: Human fetal adrenal tissues were digested into a cell suspension 
culture and processed in three-phase 3D cultures.
RESULTS: Apparent spheroids could be seen from the 4th day on. After 21 days of 
3D culture, steroid synthesis cells were evident via CYP17A1+ 
immunohistochemical staining and flow cytometry analysis. Electron microscopy 
analysis showed that these cells were present in lipid droplets in the 
cytoplasm. Meanwhile, TH+ cells represented catecholamine-producing cells, and 
these cells exhibited electron density particle gathering in the cytoplasm. 
Dehydroepiandrosterone and epinephrine syntheses were further confirmed via 
enzyme-linked immunosorbent assay.
CONCLUSIONS: We established a 3D culture system for human adrenal glands by 
using a sequential processing medium to facilitate cortical-medullary cell 
development.","DOI: 10.7754/Clin.Lab.2024.240719
PMID: 39661997 [Indexed for MEDLINE]"
"2611. J Biol Chem. 2024 Dec;300(12):107975. doi: 10.1016/j.jbc.2024.107975. Epub
2024  Nov 30.","Correction: Diacylglycerol acyltransferase-1 localizes hepatitis C virus NS5A 
protein to lipid droplets and enhances NS5A interaction with the viral capsid 
core.","Camus G, Herker E, Modi AA, Haas JT, Ramage HR, Farese RV Jr, Ott M.","Erratum for
    J Biol Chem. 2013 Apr 5;288(14):9915-9923. doi: 10.1074/jbc.M112.434910.","DOI: 10.1016/j.jbc.2024.107975
PMCID: PMC11648214
PMID: 39616949"
"2624. bioRxiv [Preprint]. 2024 Nov 18:2024.11.17.624030. doi: 
10.1101/2024.11.17.624030.","Lipid droplet protein Perilipin 2 is critical for the regulation of insulin 
secretion through beta cell lipophagy and glucagon expression in pancreatic 
islets.","Liu S, Wipf I, Joglekar A, Freshly A, Bovee CE, Kim L, Richtsmeier SL, Peachee 
S, Kopriva S, Vikram A, Ladiki DE, Ilerisoy F, Ilerisoy B, Sagona G, Jun C, 
Giedt M, Tootle TL, Ankrum J, Imai Y.","Knockdown (KD) of lipid droplet (LD) protein perilipin 2 (PLIN2) in beta cells 
impairs glucose-stimulated insulin secretion (GSIS) and mitochondrial function. 
Here, we addressed a pathway responsible for compromised mitochondrial integrity 
in PLIN2 KD beta cells. In PLIN2 KD human islets, mitochondria were fragmented 
in beta cells but not in alpha cells. Glucagon but not insulin level was 
elevated. While the formation of early LDs followed by fluorescent fatty acids 
(FA) analog Bodipy C12 (C12) was preserved, C12 accumulated in mitochondria over 
time in PLIN2 KD INS-1 cells. A lysosomal acid lipase inhibitor Lali2 prevented 
C12 transfer to mitochondria, mitochondrial fragmentation, and the impairment of 
GSIS. Direct interactions between LD-lysosome and lysosome-mitochondria were 
increased in PLIN2 KD INS-1 cells. Thus, FA released from LDs by microlipophagy 
cause mitochondrial changes and impair GSIS in PLIN2 KD beta cells. 
Interestingly, glucolipotoxic condition (GLT) caused C12 accumulation and 
mitochondrial fragmentation similar to PLIN2 KD in beta cells. Moreover, Lali2 
reversed mitochondrial fragmentation and improved GSIS in human islets under 
GLT. In summary, PLIN2 regulates microlipophagy to prevent excess FA flux to 
mitochondria in beta cells. This pathway also contributes to GSIS impairment 
when LD pool expands under nutrient load in beta cells.","DOI: 10.1101/2024.11.17.624030
PMCID: PMC11601606
PMID: 39605485"
2705. Nat Cell Biol. 2024 Nov;26(11):1825. doi: 10.1038/s41556-024-01563-z.,Lipid droplet messengers.,Casadio M(1).,"Author information:
(1)Nature Cell Biology, . melina.casadio@us.nature.com.","DOI: 10.1038/s41556-024-01563-z
PMID: 39528703"
"2743. bioRxiv [Preprint]. 2024 Oct 24:2024.10.22.619637. doi: 
10.1101/2024.10.22.619637.","HuR-dependent expression of RyR2 contributes to calcium-mediated thermogenesis 
in brown adipocytes.","Guarnieri AR, Anthony SR, Acharya P, Wen BY, Lanzillotta L, Gavin R, Tranter M.","Several uncoupling protein 1 (UCP1)-independent thermogenic pathways have been 
described in thermogenic adipose tissue, including calcium-mediated 
thermogenesis in beige adipocytes via sarco/endoplasmic reticulum ATPase 
(SERCA). We have previously shown that adipocyte-specific deletion of the RNA 
binding protein human antigen R (HuR) results in thermogenic dysfunction 
independent of UCP1 expression. RNA sequencing revealed the downregulation of 
several genes involved in calcium ion transport upon HuR deletion. The goal of 
this work was to define the HuR-dependent mechanisms of calcium driven 
thermogenesis in brown adipocytes. We generated (BAT)-specific HuR-deletion 
(BAT-HuR -/- ) mice and show that their body weight, glucose tolerance, brown 
and white adipose tissue weights, and total lipid droplet size were not 
significantly different compared to wild-type. Similar to our initial findings 
in Adipo-HuR -/- mice, mice with BAT-specific HuR deletion are cold intolerant 
following acute thermal challenge at 4°C, demonstrating specificity of acute 
HuR-dependent thermogenesis to BAT. We also found decreased expression of 
ryanodine receptor 2 (RyR2), but no changes in RyR2, SERCA1, SERCA2, or UCP1 
expression, in BAT from BAT-HuR -/- mice. Next, we used Fluo-4 calcium indicator 
dye to show that genetic deletion or pharmacological inhibition of HuR blunts 
the increase in cytosolic calcium concentration in SVF-derived primary brown 
adipocytes. Moreover, we saw a similar blunting in β-adrenergic-mediated heat 
generation, as assessed by ERtherm AC fluorescence, in SVF-derived brown 
adipocytes following HuR inhibition or deletion. Mechanistically, we show that 
HuR directly binds and reduces the decay rate of RyR2 mRNA in brown adipocytes, 
and stabilization of RyR2 via S107 rescues β-adrenergic-mediated cytosolic 
calcium increase and heat generation in HuR deficient brown adipocytes. In 
conclusion, our results suggest that HuR-dependent control of RyR2 expression 
plays a significant role in the thermogenic function of brown adipose tissue 
through modulation of SR calcium cycling.","DOI: 10.1101/2024.10.22.619637
PMCID: PMC11527003
PMID: 39484459"
"2799. Langmuir. 2024 Nov 5;40(44):23521-23528. doi: 10.1021/acs.langmuir.4c03322.
Epub  2024 Oct 23.","Effect of Solvent and Cholesterol on Liposome Production by the Reverse-Phase 
Evaporation (RPE) Method.","Wehrle N, Tran LM, Zheng A, Pissay R, Park YC.","Liposomal drug delivery is a promising approach for delivering therapeutics 
effectively. While most liposomes are designed to be nanometer-sized for 
efficient cellular uptake, micron-sized liposomes are gaining interest due to 
their larger drug-loading capacity. When combined with macroscale structures, 
such as implants and hydrogels, they offer prolonged therapeutic delivery. This 
study investigates how solvents affect the production of micron-sized liposomes, 
with or without cholesterol, using the reverse-phase evaporation (RPE) method. 
Although the RPE method is established for producing micron-sized liposomes, the 
influence of solvents on liposome size and uniformity is not well understood. 
The study explores whether controlling the size of inverse micelles, an 
intermediate product, through the use of different organic solvents affects the 
final liposome size. Three solvents─diethyl ether, methanol, and acetone─were 
tested for their effect on the formation of inverse micelles and liposomes and 
their sizes. Results showed that without cholesterol, diethyl ether produced 
uniform inverse micelles, leading to mostly nanosized liposomes. Methanol and 
acetone resulted in phase separation, preventing uniform liposome formation, 
although some micron-sized liposomes appeared. The acetone sample yielded mostly 
oil droplets. The results showed that forming inverse micelles lead to nanosized 
liposomes. With cholesterol, phase separation was dominant in methanol, but 
micron-sized liposomes still formed. Across all cases, cholesterol reduced the 
liposome size. The findings reveal that inverse micelles are not always reliable 
predictors of the final liposome size and that the RPE method is highly 
sensitive to solvent polarity and lipid-solvent interactions. Overall, the 
findings of this study provide valuable insights into how the choice of solvent 
and lipid composition can influence the production of liposomes via the RPE 
method. These insights are critical for optimizing liposome production and 
influencing future designs of liposomal drug delivery systems.","DOI: 10.1021/acs.langmuir.4c03322
PMCID: PMC11915497
PMID: 39440814 [Indexed for MEDLINE]"
"2894. bioRxiv [Preprint]. 2024 Sep 19:2024.09.18.613405. doi: 
10.1101/2024.09.18.613405.","The mechanism and consequences of amyloid-β modulating thiamine 
pyrophosphokinase-1 expression in microglia.","Cheng X, Zhao R, Qiu H, Song P, Kou L, Sang S, Xia Y, Cai W, Jin B, Huang Q, 
Yuan P, Zhong C.","Ample studies attribute cognitive decline in Alzheimer's disease to amyloid-β 
deposition 1-6 . However, brain amyloid-β accumulation that saturates years 
before the manifestation of clinical symptoms is dissociated with cognitive 
decline of the disease 7 . It is unknown how these two processes are 
mechanistically linked. In this and our accompanied study, we report that 
thiamine pyrophosphokinase-1 (TPK) deficiency plays essential roles in both 
processes via distinct mechanisms. Here we describe that diminished microglia 
Tpk controls the propagation of amyloid-β plaques. In APP/PS1 transgenic mice, 
microglia showed elevated Tpk expression at 2-month-old, but reduction in a 
plaque-centric manner at 8-month-old. Interestingly, lipopolysaccharide, but not 
amyloid-β, induceed Tpk reduction in cultured microglia. Tpk reduction led to 
microglia dysfunction, showing volatile motility but reduced phagocytosis and 
weak response to focal tissue injury, with accumulation of intracellular lipid 
droplets and abnormal mitochrondria. In Alzheimer's disease mice, 
microglia-specific knockout of Tpk caused diminished plaque coverage, 
exacerbated plaque burden and synaptic loss. However, increased plaques were not 
accompanied by the development of neurofibrillary tangles or brain atrophy, in 
contrast to the phenotype described in our accompanied paper with neuronal Tpk 
deletion. In conclusion, plaque-induced inflammation reduces Tpk in microglia, 
selectively exacerbating the spread of amyloid pathology.","DOI: 10.1101/2024.09.18.613405
PMCID: PMC11429974
PMID: 39345559"
"3075. bioRxiv [Preprint]. 2024 Aug 11:2024.08.10.607465. doi: 
10.1101/2024.08.10.607465.","PPARγ activation by lipolysis-generated ligands is required for cAMP dependent 
UCP1 induction in human thermogenic adipocytes.","Desai A, Yang Loureiro Z, DeSouza T, Yang Q, Solivan-Rivera J, Corvera S.","OBJECTIVE: The uncoupling protein 1 (UCP1) is induced in brown or ""beige"" 
adipocytes through catecholamine-induced cAMP signaling, which activates diverse 
transcription factors. UCP1 expression can also be enhanced by PPARγ agonists 
such as rosiglitazone (Rsg). However, it is unclear whether this upregulation 
results from de-novo differentiation of beige adipocytes from progenitor cells, 
or from the induction of UCP1 in pre-existing adipocytes. To explore this, we 
employed human adipocytes differentiated from progenitor cells and examined 
their acute response to Rsg, to the adenylate-cyclase activator forskolin (Fsk), 
or to both simultaneously.
METHODS: Adipocytes generated from primary human progenitor cells were 
differentiated without exposure to PPARγ agonists, and treated for 3, 6 or 78 
hours to Fsk, to Rsg, or to both simultaneously. Bulk RNASeq, RNAScope, RT-PCR, 
CRISPR-Cas9 mediated knockout, oxygen consumption and western blotting were used 
to assess cellular responses.
RESULTS: UCP1 mRNA expression was induced within 3 hours of exposure to either 
Rsg or Fsk, indicating that Rsg's effect is independent on additional adipocyte 
differentiation. Although Rsg and Fsk induced distinct overall transcriptional 
responses, both induced genes associated with calcium metabolism, lipid droplet 
assembly, and mitochondrial remodeling, denoting core features of human 
adipocyte beiging. Unexpectedly, we found that Fsk-induced UCP1 expression was 
reduced by approximately 80% following CRISPR-Cas9-mediated knockout of PNPLA2 , 
the gene encoding the triglyceride lipase ATGL. As anticipated, ATGL knockout 
suppressed lipolysis; however, the associated suppression of UCP1 induction 
indicates that maximal cAMP-mediated UCP1 induction requires products of 
ATGL-catalyzed lipolysis. Supporting this, we observed that the reduction in 
Fsk-stimulated UCP1 induction caused by ATGL knockout was reversed by Rsg, 
implying that the role of lipolysis in this process is to generate natural PPARγ 
agonists.
CONCLUSION: UCP1 transcription is known to be stimulated by transcription 
factors activated downstream of cAMP-dependent protein kinases. Here we 
demonstrate that UCP1 transcription can also be acutely induced through 
PPARγ-activation. Moreover, both pathways are activated in human adipocytes in 
response to cAMP, synergistically inducing UCP1 expression. The stimulation of 
PPARγ in response to cAMP occurs as a result of the production of natural PPARγ 
activating ligands through ATGL-mediated lipolysis.","DOI: 10.1101/2024.08.10.607465
PMCID: PMC11360943
PMID: 39211160"
"3076. bioRxiv [Preprint]. 2024 Jul 26:2024.07.25.605195. doi: 
10.1101/2024.07.25.605195.","Adipogenin Dictates Adipose Tissue Expansion by Facilitating the Assembly of a 
Dodecameric Seipin Complex.","Li C, Sun XN, Funcke JB, Vanharanta L, Joffin N, Li Y, Prasanna X, Paredes M, 
Joung C, Gordillo R, Vörös C, Kulig W, Straub L, Chen S, Velasco J, Cobb A, 
Padula D, Wang MY, Onodera T, Varlamov O, Li Y, Liu C, Nawrocki AR, Zhao S, Oh 
DY, Wang ZV, Goodman JM, Wynn RM, Vattulainen I, Han Y, Ikonen E, Scherer PE.","Adipogenin (Adig) is an evolutionarily conserved microprotein and is highly 
expressed in adipose tissues and testis. Here, we identify Adig as a critical 
regulator for lipid droplet formation in adipocytes. We determine that Adig 
interacts directly with seipin, leading to the formation of a rigid complex. We 
solve the structure of the seipin/Adig complex by Cryo-EM at 2.98Å overall 
resolution. Surprisingly, seipin can form two unique oligomers, undecamers and 
dodecamers. Adig selectively binds to the dodecameric seipin complex. We further 
find that Adig promotes seipin assembly by stabilizing and bridging adjacent 
seipin subunits. Functionally, Adig plays a key role in generating lipid 
droplets in adipocytes. In mice, inducible overexpression of Adig in adipocytes 
substantially increases fat mass, with enlarged lipid droplets. It also elevates 
thermogenesis during cold exposure. In contrast, inducible adipocyte-specific 
Adig knockout mice manifest aberrant lipid droplet formation in brown adipose 
tissues and impaired cold tolerance.","DOI: 10.1101/2024.07.25.605195
PMCID: PMC11360994
PMID: 39211078"
3507. FEBS Lett. 2024 May;598(10):1113-1115. doi: 10.1002/1873-3468.14900.,Lipid droplets in health and disease.,"Bohnert M(1)(2), Schrul B(3).","Author information:
(1)Institute of Cell Dynamics and Imaging, University of Münster, Germany.
(2)Cells in Motion Interfaculty Centre (CiM), University of Münster, Germany.
(3)Medical Biochemistry and Molecular Biology, Center for Molecular Signaling 
(PZMS), Faculty of Medicine, Saarland University, Homburg/Saar, Germany.","DOI: 10.1002/1873-3468.14900
PMID: 38785190 [Indexed for MEDLINE]"
"3562. bioRxiv [Preprint]. 2024 May 4:2024.05.01.592066. doi: 
10.1101/2024.05.01.592066.",Mathematical model of intestinal lipolysis of a long-chain triglyceride.,"Rezhdo O, West R, Kim M, Ng B, Saphier S, Carrier RL.","Lipids are an important component of food and oral drug formulations. Upon 
release into gastrointestinal fluids, triglycerides, common components of foods 
and drug delivery systems, form emulsions and are digested into simpler 
amphiphilic lipids (e.g., fatty acids) that can associate with intestinal bile 
micelles and impact their drug solubilization capacity. Digestion of 
triglycerides is dynamic and dependent on lipid quantity and type, and 
quantities of other components in the intestinal environment (e.g., bile salts, 
lipases). The ability to predict lipid digestion kinetics in the intestine could 
enhance understanding of lipid impact on the fate of co-administered compounds 
(e.g., drugs, nutrients). In this study, we present a kinetic model that can 
predict the lipolysis of emulsions of triolein, a model long-chain triglyceride, 
as a function of triglyceride amount, droplet size, and quantity of pancreatic 
lipase in an intestinal environment containing bile micelles. The model is based 
on a Ping Pong Bi Bi mechanism coupled with quantitative analysis of 
partitioning of lipolysis products in colloids, including bile micelles, in 
solution. The agreement of lipolysis model predictions with experimental data 
suggests that the mechanism and proposed assumptions adequately represent 
triglyceride digestion in a simulated intestinal environment. In addition, we 
demonstrate the value of such a model over simpler, semi-mechanistic models 
reported in the literature. This lipolysis framework can serve as a basis for 
modeling digestion kinetics of different classes of triglycerides and other 
complex lipids as relevant in food and drug delivery systems.","DOI: 10.1101/2024.05.01.592066
PMCID: PMC11092624
PMID: 38746383"
